2000,1,安徽省,768.51
2000,2,安徽省,432.64
2000,3,安徽省,444.88
2000,4,安徽省,591.73
2000,5,安徽省,1121.9
2000,6,安徽省,2346.81
2000,7,安徽省,1061.8
2000,8,安徽省,1562.24
2000,9,安徽省,955.31
2000,10,安徽省,997.62
2000,11,安徽省,770.84
2000,12,安徽省,210.83
2000,1,澳门特别行政区,941.06
2000,2,澳门特别行政区,346.71
2000,3,澳门特别行政区,559.44
2000,4,澳门特别行政区,7932.75
2000,5,澳门特别行政区,1053.08
2000,6,澳门特别行政区,3540.99
2000,7,澳门特别行政区,2640.33
2000,8,澳门特别行政区,1902.89
2000,9,澳门特别行政区,308.83
2000,10,澳门特别行政区,2511.13
2000,11,澳门特别行政区,486.53
2000,12,澳门特别行政区,729.22
2000,1,北京市,138.47
2000,2,北京市,36.24
2000,3,北京市,97.34
2000,4,北京市,216.06
2000,5,北京市,494.03
2000,6,北京市,400.98
2000,7,北京市,893.19
2000,8,北京市,1417.62
2000,9,北京市,392.78
2000,10,北京市,430.26
2000,11,北京市,120.67
2000,12,北京市,26.63
2000,1,福建省,683.22
2000,2,福建省,999.45
2000,3,福建省,687.94
2000,4,福建省,2574.72
2000,5,福建省,823.5
2000,6,福建省,3733.05
2000,7,福建省,1696.68
2000,8,福建省,2926.26
2000,9,福建省,677.14
2000,10,福建省,1003.58
2000,11,福建省,717.53
2000,12,福建省,549.01
2000,1,甘肃省,89.81
2000,2,甘肃省,75.79
2000,3,甘肃省,131.81
2000,4,甘肃省,260.09
2000,5,甘肃省,360.47
2000,6,甘肃省,982.75
2000,7,甘肃省,578.9
2000,8,甘肃省,1002.9
2000,9,甘肃省,712.44
2000,10,甘肃省,520.26
2000,11,甘肃省,123.8
2000,12,甘肃省,46
2000,1,广东省,516.51
2000,1,广东省,516.51
2000,1,广东省,516.51
2000,1,广东省,516.51
2000,1,广东省,516.51
2000,1,广东省,516.51
2000,1,广东省,516.51
2000,1,广东省,516.51
2000,1,广东省,516.51
2000,1,广东省,516.51
2000,1,广东省,516.51
2000,1,广东省,516.51
2000,1,广西壮族自治区,264.71
2000,2,广西壮族自治区,374.39
2000,3,广西壮族自治区,777.74
2000,4,广西壮族自治区,1545.69
2000,5,广西壮族自治区,2268.95
2000,6,广西壮族自治区,2076.08
2000,7,广西壮族自治区,1742.91
2000,8,广西壮族自治区,1836.58
2000,9,广西壮族自治区,1024.89
2000,10,广西壮族自治区,1717.62
2000,11,广西壮族自治区,234.73
2000,12,广西壮族自治区,178.6
2000,1,贵州省,284.87
2000,2,贵州省,265.11
2000,3,贵州省,664.66
2000,4,贵州省,1084.5
2000,5,贵州省,1462.26
2000,6,贵州省,2770.74
2000,7,贵州省,1490.35
2000,8,贵州省,1942.15
2000,9,贵州省,1056.42
2000,10,贵州省,1182.74
2000,11,贵州省,334.81
2000,12,贵州省,223.78
2000,1,海南省,264.58
2000,2,海南省,199.42
2000,3,海南省,377.21
2000,4,海南省,1297.49
2000,5,海南省,3031.05
2000,6,海南省,1646.24
2000,7,海南省,2616.64
2000,8,海南省,2128.84
2000,9,海南省,2187.12
2000,10,海南省,5198.76
2000,11,海南省,495.58
2000,12,海南省,245.1
2000,1,河北省,163.02
2000,2,河北省,64.75
2000,3,河北省,91.74
2000,4,河北省,227.57
2000,5,河北省,410.53
2000,6,河北省,609.07
2000,7,河北省,1533.34
2000,8,河北省,1298.25
2000,9,河北省,564.42
2000,10,河北省,590.69
2000,11,河北省,151.46
2000,12,河北省,38.37
2000,1,河南省,310.6
2000,2,河南省,139.59
2000,3,河南省,138.18
2000,4,河南省,324.79
2000,5,河南省,515.72
2000,6,河南省,1580.95
2000,7,河南省,2374.82
2000,8,河南省,1257.94
2000,9,河南省,1142.03
2000,10,河南省,933.89
2000,11,河南省,325.61
2000,12,河南省,99.49
2000,1,黑龙江省,164.5
2000,2,黑龙江省,37.2
2000,3,黑龙江省,131.93
2000,4,黑龙江省,351.36
2000,5,黑龙江省,510.3
2000,6,黑龙江省,447.12
2000,7,黑龙江省,1263.8
2000,8,黑龙江省,1143.29
2000,9,黑龙江省,578.25
2000,10,黑龙江省,390.01
2000,11,黑龙江省,120.99
2000,12,黑龙江省,100.52
2000,1,湖北省,713.28
2000,2,湖北省,330.82
2000,3,湖北省,464.22
2000,4,湖北省,638.39
2000,5,湖北省,1311.54
2000,6,湖北省,1720.32
2000,7,湖北省,1356.14
2000,8,湖北省,1706.83
2000,9,湖北省,1510.41
2000,10,湖北省,1335.19
2000,11,湖北省,532.75
2000,12,湖北省,252.18
2000,1,湖南省,678.49
2000,2,湖南省,509.27
2000,3,湖南省,1348.52
2000,4,湖南省,1752.54
2000,5,湖南省,1531.52
2000,6,湖南省,2044.45
2000,7,湖南省,1060.59
2000,8,湖南省,1603.15
2000,9,湖南省,1278.09
2000,10,湖南省,1479.35
2000,11,湖南省,574.76
2000,12,湖南省,264.55
2000,1,吉林省,219.65
2000,2,吉林省,38.5
2000,3,吉林省,145.45
2000,4,吉林省,318.05
2000,5,吉林省,571.71
2000,6,吉林省,554.91
2000,7,吉林省,1152.1
2000,8,吉林省,1365.07
2000,9,吉林省,530.67
2000,10,吉林省,296.77
2000,11,吉林省,222.73
2000,12,吉林省,158.67
2000,1,江苏省,667.02
2000,2,江苏省,356.55
2000,3,江苏省,387.59
2000,4,江苏省,407.3
2000,5,江苏省,1004.29
2000,6,江苏省,2153.61
2000,7,江苏省,1278.86
2000,8,江苏省,1817.81
2000,9,江苏省,656.02
2000,10,江苏省,934.79
2000,11,江苏省,869.61
2000,12,江苏省,164.56
2000,1,江西省,904.56
2000,2,江西省,795.95
2000,3,江西省,1280.13
2000,4,江西省,2160.27
2000,5,江西省,1417.98
2000,6,江西省,2704.29
2000,7,江西省,958.46
2000,8,江西省,2080.8
2000,9,江西省,894.35
2000,10,江西省,1413.29
2000,11,江西省,824.82
2000,12,江西省,268.03
2000,1,辽宁省,233.18
2000,2,辽宁省,35.23
2000,3,辽宁省,152.73
2000,4,辽宁省,395.18
2000,5,辽宁省,480.21
2000,6,辽宁省,418.41
2000,7,辽宁省,1000.1
2000,8,辽宁省,1267.48
2000,9,辽宁省,332.4
2000,10,辽宁省,458.55
2000,11,辽宁省,184.37
2000,12,辽宁省,130.12
2000,1,内蒙古自治区,119.24
2000,2,内蒙古自治区,49.33
2000,3,内蒙古自治区,95.51
2000,4,内蒙古自治区,220.38
2000,5,内蒙古自治区,366.82
2000,6,内蒙古自治区,606.46
2000,7,内蒙古自治区,803.56
2000,8,内蒙古自治区,922.5
2000,9,内蒙古自治区,368.47
2000,10,内蒙古自治区,330.09
2000,11,内蒙古自治区,109.88
2000,12,内蒙古自治区,50.99
2000,1,宁夏回族自治区,74.67
2000,2,宁夏回族自治区,52.81
2000,3,宁夏回族自治区,73.49
2000,4,宁夏回族自治区,140.35
2000,5,宁夏回族自治区,171.83
2000,6,宁夏回族自治区,749.97
2000,7,宁夏回族自治区,436.73
2000,8,宁夏回族自治区,761.52
2000,9,宁夏回族自治区,482.92
2000,10,宁夏回族自治区,332.08
2000,11,宁夏回族自治区,75.25
2000,12,宁夏回族自治区,24.42
2000,1,青海省,63.58
2000,2,青海省,65.68
2000,3,青海省,113.33
2000,4,青海省,243.94
2000,5,青海省,392.46
2000,6,青海省,867.39
2000,7,青海省,658.58
2000,8,青海省,850.84
2000,9,青海省,725.15
2000,10,青海省,311.94
2000,11,青海省,108.39
2000,12,青海省,40.15
2000,1,山东省,278.02
2000,2,山东省,132.3
2000,3,山东省,101.49
2000,4,山东省,246.41
2000,5,山东省,526.29
2000,6,山东省,1106.9
2000,7,山东省,1338.51
2000,8,山东省,1755.97
2000,9,山东省,580.13
2000,10,山东省,836.42
2000,11,山东省,350.89
2000,12,山东省,68
2000,1,山西省,156.27
2000,2,山西省,59.73
2000,3,山西省,89.18
2000,4,山西省,219.68
2000,5,山西省,302.83
2000,6,山西省,776.32
2000,7,山西省,1206.68
2000,8,山西省,1093.89
2000,9,山西省,584.26
2000,10,山西省,685.56
2000,11,山西省,184.94
2000,12,山西省,33.42
2000,1,陕西省,140.41
2000,2,陕西省,84.37
2000,3,陕西省,123.69
2000,4,陕西省,342.64
2000,5,陕西省,457.46
2000,6,陕西省,1217.58
2000,7,陕西省,1017.05
2000,8,陕西省,1292.61
2000,9,陕西省,796.07
2000,10,陕西省,864.72
2000,11,陕西省,229.16
2000,12,陕西省,74.13
2000,1,上海市,932.06
2000,2,上海市,560.18
2000,3,上海市,866.34
2000,4,上海市,685.19
2000,5,上海市,1286.64
2000,6,上海市,1841.66
2000,7,上海市,936.69
2000,8,上海市,1965.71
2000,9,上海市,893.94
2000,10,上海市,1220.67
2000,11,上海市,1023.35
2000,12,上海市,177.93
2000,1,四川省,197
2000,2,四川省,157.18
2000,3,四川省,320.09
2000,4,四川省,706.84
2000,5,四川省,748.52
2000,6,四川省,1696.22
2000,7,四川省,1657.58
2000,8,四川省,1868.3
2000,9,四川省,1232.57
2000,10,四川省,773.34
2000,11,四川省,241.28
2000,12,四川省,113.64
