World,PIK,其他,N2O,MtCO?e,75.1,74.2,73.61,72.71,72.12,71.22,70.33,69.73,68.84,68.24,67.35,66.45,65.86,64.96,64.37,63.47,62.58,61.98,61.09,60.49,59.6,58.71,58.11,57.22,56.62,55.73,54.83,54.24,53.34,52.75,51.85,50.96,50.36,49.47,48.87,47.98,47.08,46.49,45.59,45,44.1,43.21,42.61,41.72,41.12,40.23,39.63,38.74,37.85,37.25,36.36,35.76,34.87,33.97,33.38,32.48,31.89,30.99,30.1,29.41,28.64,27.86,27.09,26.31,25.54,24.76,23.99,23.21,22.44,21.66,20.89,20.14,19.37,18.6,17.82,17.05,16.27,15.5,14.72,13.95,13.17,12.4,11.62,10.85,10.07,9.3,8.52,7.75,6.97,6.2,5.42,4.65,3.87,3.1,2.32,1.55,0.77,0
World,PIK,农业,N2O,MtCO?e,733.08,661.56,587.06,512.56,444.02,387.4,351.64,333.76,333.76,333.76,333.76,333.76,333.76,336.74,336.74,336.74,336.74,336.74,333.76,330.78,327.8,324.82,318.86,315.88,312.9,306.94,303.96,298,293.23,287.27,280.12,272.67,264.92,257.47,250.62,244.66,240.19,237.21,235.12,233.04,231.25,229.16,227.08,224.99,222.9,221.12,219.33,217.84,216.35,214.26,212.18,209.79,207.11,204.43,201.45,198.47,195.49,192.51,185.65,184.46,183.27,182.38,181.18,180.29,178.8,177.31,175.82,173.73,169.86,163.9,156.15,147.51,138.27,129.33,120.99,114.43,109.96,107.88,107.88,107.58,107.58,107.58,107.28,107.28,107.28,107.28,106.98,106.98,106.39,105.79,104.9,103.7,102.21,100.72,98.94,97.15,95.36,93.27
World,PIK,浪费,N2O,MtCO?e,20.5,19.01,17.49,16,14.66,13.56,12.75,12.31,12.13,11.98,11.86,11.77,11.68,11.59,11.5,11.44,11.32,11.23,11.09,10.97,10.82,10.67,10.52,10.37,10.19,10.04,9.89,9.74,9.63,9.48,9.33,9.21,9.06,8.91,8.79,8.64,8.49,8.37,8.22,8.08,7.9,7.75,7.6,7.45,7.3,7.18,7.06,6.94,6.85,6.79,6.71,6.65,6.59,6.53,6.47,6.41,6.35,6.32,6.26,6.2,6.17,6.14,6.11,6.08,6.02,5.96,5.93,5.84,5.72,5.51,5.27,4.98,4.65,4.35,4.08,3.84,3.7,3.64,3.64,3.64,3.64,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.58,3.58,3.52,3.49,3.46,3.4,3.34,3.28,3.22,3.13
World,PIK,能源,N2O,MtCO?e,66.75,64.67,62.28,60.2,58.11,56.32,54.83,53.94,53.34,53.04,52.75,52.45,52.15,52.15,51.85,51.85,51.55,51.26,50.66,50.06,49.47,48.87,48.28,47.68,47.08,46.19,45.59,45.3,44.7,44.1,43.51,42.91,42.32,41.72,40.83,40.23,39.34,38.44,37.55,36.36,35.16,33.67,32.18,30.69,29.2,27.8,26.55,25.45,24.44,23.45,22.53,21.63,20.77,19.94,19.16,18.45,17.76,17.14,14.93,14.81,14.72,14.63,14.54,14.45,14.36,14.24,14.1,13.95,13.65,13.17,12.55,11.83,11.12,10.37,9.71,9.18,8.82,8.67,8.64,8.64,8.64,8.64,8.61,8.61,8.61,8.61,8.58,8.58,8.55,8.49,8.43,8.31,8.22,8.08,7.96,7.81,7.66,7.48
World,PIK,工业过程,N2O,MtCO?e,46.19,43.51,40.83,38.44,36.06,33.67,31.29,28.46,25.36,21.84,18.12,14.33,10.67,7.3,4.35,2.05,0.55,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World,PIK,总计,N2O,MtCO?e,941.68,864.2,780.76,700.3,625.8,563.22,518.52,500.64,491.7,488.72,482.76,479.78,473.82,470.84,467.86,464.88,461.9,458.92,455.94,452.96,447,444.02,438.06,432.1,426.14,420.18,414.22,408.26,402.3,393.36,384.42,375.48,366.54,357.6,348.66,342.7,333.76,330.78,327.8,321.84,318.86,312.9,309.92,303.96,300.98,296.51,292.64,289.06,285.48,281.61,277.74,273.56,269.09,264.92,260.45,255.98,251.51,247.04,237.21,234.82,233.04,230.95,229.16,227.08,224.69,222.31,219.63,216.65,211.88,204.43,194.89,184.46,173.44,162.71,152.58,144.53,138.57,135.89,134.7,133.8,132.91,132.01,131.42,130.52,129.63,128.74,127.84,126.65,125.46,123.97,122.18,120.09,117.71,115.33,112.64,109.96,106.98,104
