2001,1,安徽省,882.91
2001,2,安徽省,565.92
2001,3,安徽省,379.15
2001,4,安徽省,982.39
2001,5,安徽省,524.15
2001,6,安徽省,1454.07
2001,7,安徽省,1254.15
2001,8,安徽省,1598.45
2001,9,安徽省,157.86
2001,10,安徽省,458.26
2001,11,安徽省,323.24
2001,12,安徽省,790.71
2001,1,澳门特别行政区,381.41
2001,2,澳门特别行政区,261.23
2001,3,澳门特别行政区,810.75
2001,4,澳门特别行政区,1427.3
2001,5,澳门特别行政区,2072.11
2001,6,澳门特别行政区,7045.8
2001,7,澳门特别行政区,6033.51
2001,8,澳门特别行政区,2114.46
2001,9,澳门特别行政区,3060.95
2001,10,澳门特别行政区,96.63
2001,11,澳门特别行政区,113.56
2001,12,澳门特别行政区,732.5
2001,2,北京市,66.03
2001,3,北京市,39.85
2001,4,北京市,221.98
2001,5,北京市,159.02
2001,6,北京市,1029.43
2001,7,北京市,1217.85
2001,8,北京市,886.05
2001,9,北京市,227.33
2001,10,北京市,403.28
2001,11,北京市,187.71
2001,12,北京市,70.39
2001,1,福建省,910.05
2001,2,福建省,610.1
2001,3,福建省,1039.52
2001,4,福建省,2149.23
2001,5,福建省,1948.12
2001,6,福建省,2713.38
2001,7,福建省,1941.98
2001,8,福建省,2001.54
2001,9,福建省,1304.71
2001,10,福建省,186.02
2001,11,福建省,330.14
2001,12,福建省,522.55
2001,1,甘肃省,102.98
2001,2,甘肃省,87.15
2001,3,甘肃省,75.95
2001,4,甘肃省,371.69
2001,5,甘肃省,357.36
2001,6,甘肃省,667.48
2001,7,甘肃省,823.01
2001,8,甘肃省,810.86
2001,9,甘肃省,932.52
2001,10,甘肃省,340.44
2001,11,甘肃省,78.22
2001,12,甘肃省,77.27
2001,1,广东省,616.79
2001,2,广东省,554.4
2001,3,广东省,750.66
2001,4,广东省,2231.56
2001,5,广东省,2321.25
2001,6,广东省,4366.64
2001,7,广东省,3882.67
2001,8,广东省,2474.11
2001,9,广东省,2098
2001,10,广东省,301.05
2001,11,广东省,260.35
2001,12,广东省,600.02
2001,1,广西壮族自治区,531.61
2001,2,广西壮族自治区,567.94
2001,3,广西壮族自治区,759.62
2001,4,广西壮族自治区,1362.42
2001,5,广西壮族自治区,2227.17
2001,6,广西壮族自治区,3430.79
2001,7,广西壮族自治区,3355.03
2001,8,广西壮族自治区,1899.46
2001,9,广西壮族自治区,877.23
2001,10,广西壮族自治区,960.18
2001,11,广西壮族自治区,481.83
2001,12,广西壮族自治区,452.49
2001,1,贵州省,271.93
2001,2,贵州省,267.37
2001,3,贵州省,403.16
2001,4,贵州省,996.66
2001,5,贵州省,1418.89
2001,6,贵州省,2431.23
2001,7,贵州省,1830.92
2001,8,贵州省,1329.86
2001,9,贵州省,508.95
2001,10,贵州省,1150.2
2001,11,贵州省,448.82
2001,12,贵州省,216.51
2001,1,海南省,234.83
2001,2,海南省,423.44
2001,3,海南省,921.15
2001,4,海南省,512.21
2001,5,海南省,1947.41
2001,6,海南省,2580.05
2001,7,海南省,2822.12
2001,8,海南省,4118.69
2001,9,海南省,1904.96
2001,10,海南省,2179.32
2001,11,海南省,779.65
2001,12,海南省,1427.35
2001,1,河北省,211.69
2001,2,河北省,120.02
2001,3,河北省,62.76
2001,4,河北省,284.9
2001,5,河北省,189.11
