4844520,4807500,4879630,4995210,5066810,5117040,5273490,5543350,5590540,5609020,5775810,5748260,5593029.785,5658990.234,5738290.039,5753490.234,5653080.078,5736319.824,5558379.883,5156430.176,5392109.863,5173600.098,4956060.059,5092100.098,5107209.961,4990709.961,4894500,4819370.117,4975310.059,4817720.215
561770,570680,557890,541380,535180,526810,545480,524190,526000,522750,530890,545260,530789.978,543039.978,543080.0171,540919.9829,542059.9976,530500,515340.0269,466489.9902,482440.0024,445589.9963,467779.9988,453760.0098,415600.0061,401079.9866,380809.9976,367000,360730.011,348920.0134
2173360,2302180,2418180,2645410,2767670,3088620,3070510,3134110,3236280,3153660,3346530,3529080,3810060.059,4415910.156,5124819.824,5824629.883,6437470.215,6993180.176,7199600.098,7719069.824,8474919.922,9282549.805,9541870.117,9984570.313,10006669.92,9861099.609,9874660.156,10096009.77,10502929.69,10707219.73
563580,607230,626290,651350,685900,737860,774070,819270,836270,901330,937860,953540,985450.0122,1011770.02,1085670.044,1136469.971,1215209.961,1336739.99,1424380.005,1564880.005,1659979.98,1756739.99,1909439.941,1972430.054,2147110.107,2158020.02,2195250,2320409.912,2451929.932,2456300.049
2163530,2136440,2030810,1880250,1685050,1635490,1601180,1489510,1487970,1523720,1563850,1567170,1565339.966,1610000,1600979.98,1611979.98,1654849.976,1658150.024,1655189.941,1546670.044,1617829.956,1699089.966,1675760.01,1632680.054,1611959.961,1592560.059,1571520.02,1594550.049,1661000,1703589.966
1090530,1103980,1115060,1107610,1160780,1171010,1184670,1172630,1130310,1165320,1182610,1170380,1206599.976,1214949.951,1209849.976,1212819.946,1189520.02,1225069.946,1158219.971,1100979.98,1156479.98,1213520.02,1253609.985,1262780.029,1217119.995,1179439.941,1167790.039,1155229.98,1116150.024,1081569.946
